Player Name,Nationality,Position,League,Age,Matches,Starts,Minutes,Goals,Assists,Penalty_made,Penalty_attempted
Romain Perraud,FRA,"DF,FW",Ligue 1,26,19,2,370,0,1,0,0
Roman Yaremchuk,UKR,FW,La Liga,28,25,11,928,3,0,0,0
Romano Schmid,AUT,"FW,MF",Bundesliga,24,33,30,2601,4,6,0,0
Romelu Lukaku,BEL,FW,Serie A,31,32,30,2641,13,3,0,1
Rominigue Kouamé,MLI,MF,La Liga,27,16,9,821,0,0,0,0
Roméo Lavia,BEL,MF,Premier League,20,1,0,33,0,0,0,0
Ronald Araújo,URU,DF,La Liga,25,25,21,1997,1,2,0,0
Ronaël Pierre-Gabriel,FRA,DF,Ligue 1,25,12,6,598,0,0,0,0
Ross Barkley,ENG,MF,Premier League,30,32,30,2618,5,4,0,0
Royce Openda Owaga,GAB,FW,Ligue 1,22,1,0,16,0,0,0,0
Ruan,BRA,DF,Serie A,24,26,16,1516,0,0,0,0
Ruben Aguilar,FRA,DF,Ligue 1,31,25,22,1922,1,3,0,0
Ruben Loftus-Cheek,ENG,MF,Serie A,28,29,26,2068,6,1,0,0
Ruben Vargas,SUI,"FW,MF",Bundesliga,25,31,25,1962,4,5,0,0
Rubén Alcaraz,ESP,MF,La Liga,33,35,35,3044,3,1,2,2
Rubén Blanco,ESP,GK,Ligue 1,28,2,1,121,0,0,0,0
Rubén Duarte,ESP,DF,La Liga,28,27,20,1788,2,1,0,0
Rubén García,ESP,"FW,MF",La Liga,30,30,19,1547,3,2,0,0
Rubén Peña,ESP,"DF,FW",La Liga,32,28,25,1998,0,1,0,0
Rubén Sobrino,ESP,"FW,MF",La Liga,31,31,18,1625,0,1,0,0
Rui Patrício,POR,GK,Serie A,36,23,23,2070,0,0,0,0
Rui Silva,POR,GK,La Liga,30,28,28,2475,0,0,0,0
Ruslan Malinovskyi,UKR,MF,Serie A,31,27,17,1482,3,1,0,0
Ryan Christie,SCO,MF,Premier League,29,37,35,2907,0,5,0,0
Ryan Gravenberch,NED,MF,Premier League,22,27,12,1131,1,0,0,0
Ryan John Giles,ENG,"MF,DF",Premier League,24,11,5,503,0,0,0,0
Ryan One,SCO,FW,Premier League,17,1,0,8,0,0,0,0
Ryan Yates,ENG,MF,Premier League,26,35,21,1992,1,1,0,0
Rémy Cabella,FRA,"FW,MF",Ligue 1,34,30,14,1477,2,2,0,0
Rémy Descamps,FRA,GK,Ligue 1,27,6,6,540,0,0,0,0
Rémy Riou,FRA,GK,Ligue 1,36,3,3,270,0,0,0,0
Rúben Dias,POR,DF,Premier League,27,30,28,2559,0,0,0,0
Rúben Vinagre,POR,"DF,FW",Serie A,25,10,1,191,0,0,0,0
Răzvan Marin,ROU,MF,Serie A,27,29,19,1728,0,3,0,0
Saba Sazonov,GEO,DF,Serie A,22,12,2,356,0,0,0,0
Sacha Boey,FRA,DF,Bundesliga,23,2,1,109,0,0,0,0
Sacha Delaye,FRA,"FW,MF",Ligue 1,22,9,0,130,0,0,0,0
Sadibou Sané,SEN,DF,Ligue 1,19,14,9,846,0,0,0,0
Sael Kumbedi,FRA,DF,Ligue 1,19,17,8,924,0,1,0,0
Saidou Sow,GUI,DF,Ligue 1,21,10,8,719,0,1,0,0
Salih Özcan,TUR,MF,Bundesliga,26,23,13,1184,0,0,0,0
Salim El Jebari,MAR,MF,La Liga,20,1,0,13,0,0,0,0
Salis Abdul Samed,GHA,MF,Ligue 1,24,27,17,1519,0,0,0,0
Salvi,ESP,MF,La Liga,33,1,0,28,0,0,0,0
Sam Beukema,NED,DF,Serie A,25,28,28,2441,1,1,0,0
Sam Curtis,IRL,DF,Premier League,18,1,0,28,0,0,0,0
Sam Johnstone,ENG,GK,Premier League,31,20,20,1796,0,0,0,0
Saman Ghoddos,IRN,DF,Premier League,30,19,7,739,1,0,0,0
Samu Castillejo,ESP,"FW,MF",Serie A,29,17,6,536,0,0,0,0
