Player Name,Nationality,Position,League,Age,Matches,Starts,Minutes,Goals,Assists,Penalty_made,Penalty_attempted,,,,,,,,,
Triantafyllos Pasaridīs,GRE,DF,Serie A,27,7,4,362,0,0,0,0,,,,,,,,,
Trivante Stewart,JAM,"FW,MF",Serie A,24,4,0,100,0,0,0,0,,,,,,,,,
Tuta,BRA,DF,Bundesliga,24,30,30,"2,600",1,2,0,0,,,,,,,,,
Tyler Adams,USA,MF,Premier League,25,3,1,121,0,0,0,0,,,,,,,,,
Tyler Onyango,ENG,MF,Premier League,21,1,0,1,0,0,0,0,,,,,,,,,
Tyrick Mitchell,ENG,"DF,MF",Premier League,24,36,36,"3,114",2,3,0,0,,,,,,,,,
Tyrone Mings,ENG,DF,Premier League,31,1,1,30,0,0,0,0,,,,,,,,,
Tyronne Ebuehi,NGA,DF,Serie A,28,15,11,"1,099",0,1,0,0,,,,,,,,,
Ulisses Garcia,SUI,DF,Ligue 1,28,12,9,837,0,0,0,0,,,,,,,,,
Umar Sadiq,NGA,FW,La Liga,27,26,12,"1,077",3,1,0,0,,,,,,,,,
Umut Tohumcu,GER,MF,Bundesliga,19,20,12,"1,011",0,2,0,0,,,,,,,,,
Unai Gómez,ESP,MF,La Liga,20,24,9,830,2,0,0,0,,,,,,,,,
Unai García,ESP,DF,La Liga,32,8,6,548,1,0,0,0,,,,,,,,,
Unai López,ESP,MF,La Liga,28,33,27,"2,019",1,2,0,0,,,,,,,,,
Unai Marrero,ESP,GK,La Liga,22,2,1,142,0,0,0,0,,,,,,,,,
Unai Núñez,ESP,DF,La Liga,27,33,31,"2,789",1,0,0,0,,,,,,,,,
Unai Ropero,ESP,MF,La Liga,22,1,0,5,0,0,0,0,,,,,,,,,
Unai Simón,ESP,GK,La Liga,26,35,35,"3,121",0,0,0,0,,,,,,,,,
Urko González,ESP,MF,La Liga,23,4,2,149,0,0,0,0,,,,,,,,,
Uroš Račić,SRB,MF,Serie A,26,20,7,756,1,1,0,0,,,,,,,,,
Václav Černý,CZE,"FW,MF",Bundesliga,26,22,12,921,4,1,0,0,,,,,,,,,
Víctor Chust,ESP,DF,La Liga,24,21,21,"1,791",0,1,0,0,,,,,,,,,
Víctor Díaz,ESP,"DF,MF",La Liga,35,4,2,162,0,0,0,0,,,,,,,,,
Valentín Barco,ARG,"DF,FW",Premier League,19,5,2,227,0,0,0,0,,,,,,,,,
Valentín Castellanos,ARG,FW,Serie A,25,33,14,"1,522",4,3,0,0,,,,,,,,,
Valentin Atangana Edoa,FRA,MF,Ligue 1,18,15,7,555,0,0,0,0,,,,,,,,,
Valentin Carboni,ARG,"MF,FW",Serie A,19,29,9,"1,044",2,3,0,0,,,,,,,,,
Valentin Gendrey,FRA,DF,Serie A,23,36,34,"2,954",2,3,0,0,,,,,,,,,
Valentin Rongier,FRA,MF,Ligue 1,29,10,10,851,0,0,0,0,,,,,,,,,
Valentin Rosier,FRA,"DF,MF",Ligue 1,27,3,0,53,0,0,0,0,,,,,,,,,
Valentino Lazaro,AUT,"DF,MF",Serie A,28,34,21,"1,974",0,4,0,0,,,,,,,,,
Valentino Livramento,ENG,DF,Premier League,21,26,12,"1,314",1,0,0,0,,,,,,,,,
Valery Fernández,ESP,"MF,FW",La Liga,24,26,2,489,2,0,0,0,,,,,,,,,
Vanderson,BRA,DF,Ligue 1,22,20,20,"1,641",3,1,0,0,,,,,,,,,
Vanja Milinković-Savić,SRB,GK,Serie A,27,36,36,"3,240",0,0,0,0,,,,,,,,,
Vedat Muriqi,KVX,FW,La Liga,30,27,24,"2,203",6,2,1,3,,,,,,,,,
Vicente Guaita,ESP,GK,La Liga,37,26,25,"2,313",0,0,0,0,,,,,,,,,
Victor Bernth Kristiansen,DEN,DF,Serie A,21,31,25,"2,217",0,3,0,0,,,,,,,,,
Victor Boniface,NGA,FW,Bundesliga,23,23,18,"1,546",14,8,4,4,,,,,,,,,
Victor Lindelöf,SWE,DF,Premier League,29,19,14,"1,328",1,1,0,0,,,,,,,,,
Victor Osimhen,NGA,FW,Serie A,25,24,22,"1,956",15,3,3,5,,,,,,,,,
Victor Parada,ESP,"FW,MF",La Liga,22,2,0,3,0,0,0,0,,,,,,,,,
Viktor Kovalenko,UKR,MF,Serie A,28,17,4,613,1,1,0,0,,,,,,,,,
Viktor Tsyhankov,UKR,"MF,FW",La Liga,26,28,24,"1,930",6,5,0,0,,,,,,,,,
Vincent Le Goff,FRA,"DF,MF",Ligue 1,34,9,8,541,1,1,0,0,,,,,,,,,
Vincent Sierro,SUI,MF,Ligue 1,28,30,25,"2,261",6,2,4,5,,,,,,,,,
Vincenzo Fiorillo,ITA,GK,Serie A,34,2,2,180,0,0,0,0,,,,,,,,,
Vincenzo Grifo,ITA,"MF,FW",Bundesliga,31,32,29,"2,325",8,8,6,6,,,,,,,,,
Vinicius Júnior,BRA,FW,La Liga,23,25,21,"1,774",15,5,1,1,,,,,,,,,
Vinicius Souza,BRA,MF,Premier League,24,35,29,"2,582",1,0,0,0,,,,,,,,,
Virgil van Dijk,NED,DF,Premier League,32,35,35,"3,087",2,2,0,0,,,,,,,,,
Vitaliy Mykolenko,UKR,DF,Premier League,24,28,28,"2,469",2,0,0,0,,,,,,,,,
Vitaly Janelt,GER,"MF,DF",Premier League,26,37,36,"2,981",0,3,0,0,,,,,,,,,
Vitinho,BRA,"DF,MF",Premier League,24,31,26,"2,269",0,1,0,0,,,,,,,,,
Vito Mannone,ITA,GK,Ligue 1,36,1,0,1,0,0,0,0,,,,,,,,,
Vitor Roque,BRA,FW,La Liga,19,12,2,300,2,0,0,0,,,,,,,,,
Vivaldo Semedo,POR,FW,Serie A,19,1,0,12,0,0,0,0,,,,,,,,,
Vladimír Coufal,CZE,DF,Premier League,31,35,35,"3,042",0,7,0,0,,,,,,,,,
Wahbi Khazri,TUN,FW,Ligue 1,33,24,13,"1,099",1,0,0,0,,,,,,,,,
Walace,BRA,MF,Serie A,29,35,35,"3,062",2,0,0,0,,,,,,,,,
Waldemar Anton,GER,DF,Bundesliga,27,33,32,"2,886",0,3,0,0,,,,,,,,,
Walid Cheddira,MAR,FW,Serie A,26,34,22,"1,945",6,1,1,1,,,,,,,,,
Waren Kamanzi,NOR,"DF,FW",Ligue 1,23,23,12,"1,163",0,3,0,0,,,,,,,,,
Warmed Omari,FRA,DF,Ligue 1,24,24,22,"1,981",1,0,0,0,,,,,,,,,
Warren Bondo,FRA,MF,Serie A,20,23,13,"1,385",1,1,0,0,,,,,,,,,
Warren Zaire-Emery,FRA,"MF,DF",Ligue 1,18,26,21,"1,962",2,3,0,0,,,,,,,,,
Wataru Endo,JPN,MF,Premier League,31,28,19,"1,632",1,0,0,0,,,,,,,,,
Wes Foderingham,ENG,GK,Premier League,33,29,28,"2,559",0,0,0,0,,,,,,,,,
Wesley Saïd,FRA,"FW,MF",Ligue 1,29,26,11,"1,011",7,1,0,0,,,,,,,,,
Weston McKennie,USA,"MF,DF",Serie A,25,34,29,"2,594",0,7,0,0,,,,,,,,,
Wilfried Singo,CIV,DF,Ligue 1,23,24,24,"2,159",1,1,0,0,,,,,,,,,
Will Hughes,ENG,MF,Premier League,29,30,23,"1,891",0,1,0,0,,,,,,,,,
Willi Orban,HUN,DF,Bundesliga,31,19,18,"1,582",0,0,0,0,,,,,,,,,
William Carvalho,POR,MF,La Liga,32,21,3,635,1,3,0,0,,,,,,,,,
William Osula,DEN,FW,Premier League,20,21,9,786,0,0,0,0,,,,,,,,,
William Saliba,FRA,DF,Premier League,23,37,37,"3,330",2,1,0,0,,,,,,,,,
Willian,BRA,FW,Premier League,35,31,24,"2,053",4,2,2,2,,,,,,,,,
Willian José,BRA,FW,La Liga,32,31,23,"1,833",10,5,0,0,,,,,,,,,
Willian Pacho,ECU,DF,Bundesliga,22,33,33,"2,970",0,3,0,0,,,,,,,,,
Williot Swedberg,SWE,"FW,MF",La Liga,20,14,3,375,5,0,0,0,,,,,,,,,
Willy Boly,CIV,DF,Premier League,33,19,17,"1,348",2,1,0,0,,,,,,,,,
Willy Kambwala,FRA,DF,Premier League,19,8,3,330,0,0,0,0,,,,,,,,,
Wilson Manafá,POR,"DF,MF",La Liga,29,4,3,240,0,0,0,0,,,,,,,,,
Wilson Odobert,FRA,"MF,FW",Premier League,19,28,24,"2,008",3,2,0,0,,,,,,,,,
Wissam Ben Yedder,FRA,FW,Ligue 1,33,31,25,"2,226",15,2,1,1,,,,,,,,,
Wladimiro Falcone,ITA,GK,Serie A,29,37,37,"3,330",0,0,0,0,,,,,,,,,
Wojciech Szczęsny,POL,GK,Serie A,34,34,34,"3,060",0,0,0,0,,,,,,,,,
Wout Weghorst,NED,FW,Bundesliga,31,28,24,"1,977",7,3,1,1,,,,,,,,,
Xabier Huarte Armendáriz,ESP,MF,La Liga,23,1,0,9,0,0,0,0,,,,,,,,,
Xaver Schlager,AUT,MF,Bundesliga,26,29,29,"2,477",0,5,0,0,,,,,,,,,
Xavi Simons,NED,MF,Bundesliga,21,32,32,"2,653",8,11,1,2,,,,,,,,,
Xeber,ESP,"FW,MF",La Liga,26,10,3,302,0,0,0,0,,,,,,,,,
Yacine Adli,FRA,MF,Serie A,23,23,17,"1,375",1,2,0,0,,,,,,,,,
Yan Couto,BRA,"DF,FW",La Liga,21,33,24,"2,204",1,8,0,0,,,,,,,,,
Yangel Herrera,VEN,MF,La Liga,26,27,25,"1,985",5,0,0,0,,,,,,,,,
Yanis Ali Issoufou,FRA,FW,Ligue 1,17,1,0,13,0,0,0,0,,,,,,,,,
Yanis Begraoui,MAR,"FW,MF",Ligue 1,22,14,3,300,0,0,0,0,,,,,,,,,
Yann Aurel Bisseck,GER,DF,Serie A,23,15,8,814,2,0,0,0,,,,,,,,,
Yann Gboho,FRA,"MF,FW",Ligue 1,23,15,12,"1,103",3,2,0,0,,,,,,,,,
Yann Sommer,SUI,GK,Serie A,35,33,33,"2,970",0,0,0,0,,,,,,,,,
Yannick Carrasco,BEL,DF,La Liga,30,3,3,221,0,1,0,0,,,,,,,,,
Yannick Gerhardt,GER,"MF,DF",Bundesliga,30,25,18,"1,630",2,1,0,0,,,,,,,,,
Yannik Keitel,GER,"DF,MF",Bundesliga,24,15,11,920,1,0,0,0,,,,,,,,,
Yarek Hernandis,ESP,DF,La Liga,19,12,5,555,0,0,0,0,,,,,,,,,
Yasser Larouci,ALG,DF,Premier League,23,11,6,531,0,0,0,0,,,,,,,,,
Yassin Tallal,ESP,MF,La Liga,19,1,0,3,0,0,0,0,,,,,,,,,
Yassine Bounou,MAR,GK,La Liga,33,1,1,90,0,0,0,0,,,,,,,,,
Yassine Kechta,MAR,MF,Ligue 1,22,32,21,"1,849",2,1,0,0,,,,,,,,,
Yaya Kader Fofana,MLI,"MF,DF",Ligue 1,19,3,0,29,0,0,0,0,,,,,,,,,
Yayah Kallon,SLE,FW,Serie A,22,1,0,4,0,0,0,0,,,,,,,,,
Yehor Yarmoliuk,UKR,MF,Premier League,20,26,6,681,0,0,0,0,,,,,,,,,
Yehvann Diouf,FRA,GK,Ligue 1,24,33,33,"2,970",0,0,0,0,,,,,,,,,
Yeray Álvarez,ESP,DF,La Liga,29,17,12,"1,017",0,0,0,0,,,,,,,,,
Yeremi Pino,ESP,"MF,FW",La Liga,21,7,7,475,0,0,0,0,,,,,,,,,
Yerson Mosquera,COL,DF,La Liga,23,14,12,"1,049",2,0,0,0,,,,,,,,,
Ylber Ramadani,ALB,MF,Serie A,28,33,33,"2,880",1,0,0,0,,,,,,,,,
Yoël Armougom,FRA,"DF,MF",Ligue 1,25,5,2,234,0,0,0,0,,,,,,,,,
Yoane Wissa,COD,FW,Premier League,27,33,28,"2,410",11,2,0,0,,,,,,,,,
Yoann Salmier,GUF,DF,Ligue 1,31,19,17,"1,496",1,1,0,0,,,,,,,,,
Yohann Magnin,FRA,MF,Ligue 1,26,30,16,"1,607",1,0,0,0,,,,,,,,,
Yoram Zague,FRA,DF,Ligue 1,18,4,4,360,1,0,0,0,,,,,,,,,
Yorbe Vertessen,BEL,"FW,MF",Bundesliga,23,13,7,593,3,2,0,0,,,,,,,,,
Youcef Atal,ALG,DF,Ligue 1,28,6,5,359,1,0,0,0,,,,,,,,,
Youri Tielemans,BEL,"MF,FW",Premier League,27,32,17,"1,622",2,6,0,0,,,,,,,,,
Youssef Chermiti,POR,"FW,MF",Premier League,19,17,1,192,0,0,0,0,,,,,,,,,
Youssef En-Nesyri,MAR,FW,La Liga,26,31,26,"2,392",15,2,1,1,,,,,,,,,
Youssef Maleh,MAR,MF,Serie A,25,32,28,"2,436",0,1,0,0,,,,,,,,,
Youssef Maziz,FRA,"FW,MF",Ligue 1,25,2,2,124,1,0,0,0,,,,,,,,,
Youssouf Fofana,FRA,MF,Ligue 1,25,31,31,"2,684",4,4,0,0,,,,,,,,,
Youssouf Ndayishimiye,BDI,"MF,DF",Ligue 1,25,23,20,"1,712",0,0,0,0,,,,,,,,,
Youssouf Sabaly,SEN,DF,La Liga,31,10,10,897,0,1,0,0,,,,,,,,,
Youssoufa Moukoko,GER,FW,Bundesliga,19,20,4,625,5,0,0,0,,,,,,,,,
Yunis Abdelhamid,MAR,DF,Ligue 1,36,30,30,"2,691",3,0,0,0,,,,,,,,,
Yunus Musah,USA,"MF,FW",Serie A,21,30,13,"1,478",0,2,0,0,,,,,,,,,
Yuri Berchiche,ESP,DF,La Liga,34,25,20,"1,782",3,1,0,0,,,,,,,,,
Yussuf Poulsen,DEN,FW,Bundesliga,29,28,12,"1,217",5,2,0,0,,,,,,,,,
Yusuf Yazıcı,TUR,"MF,FW",Ligue 1,27,27,16,"1,312",5,2,0,0,,,,,,,,,
Yvandro Borges Sanches,LUX,"MF,FW",Bundesliga,19,3,0,18,0,0,0,0,,,,,,,,,
Yves Bissouma,MLI,MF,Premier League,27,28,26,"2,068",0,0,0,0,,,,,,,,,
Yvon Mvogo,SUI,GK,Ligue 1,29,33,33,"2,970",0,0,0,0,,,,,,,,,
Zack Nelson,ENG,"MF,DF",Premier League,19,2,0,7,0,0,0,0,,,,,,,,,
Zakaria Aboukhlal,MAR,"MF,FW",Ligue 1,24,13,9,754,3,0,1,1,,,,,,,,,
Zanos Savva,CYP,DF,Serie A,18,1,0,22,1,0,0,0,,,,,,,,,
Zeki Çelik,TUR,DF,Serie A,27,15,4,491,0,0,0,0,,,,,,,,,
Zeki Amdouni,SUI,FW,Premier League,23,33,26,"1,879",5,1,1,1,,,,,,,,,
Zito Luvumbo,ANG,"FW,MF",Serie A,22,28,18,"1,824",4,5,0,0,,,,,,,,,
Abdessamad Ezzalzouli,MAR,"FW,MF",La Liga,22,2,0,68,0,0,0,0,,,,,,,,,
Abdessamad Ezzalzouli,MAR,FW,La Liga,22,24,6,823,1,0,0,0,,,,,,,,,
Adam Masina,MAR,DF,Serie A,30,4,1,64,0,0,0,0,,,,,,,,,
Adam Masina,MAR,DF,Serie A,30,15,9,934,0,0,0,0,,,,,,,,,
Alan Virginius,FRA,FW,Ligue 1,21,2,1,71,0,0,0,0,,,,,,,,,
Alan Virginius,FRA,FW,Ligue 1,21,13,11,853,0,2,0,0,,,,,,,,,
Alejo Véliz,ARG,FW,Premier League,20,8,0,50,1,0,0,0,,,,,,,,,
Alejo Véliz,ARG,FW,La Liga,20,4,0,33,0,0,0,0,,,,,,,,,
Alessandro Zanoli,ITA,DF,Serie A,23,15,8,750,0,2,0,0,,,,,,,,,
Alessandro Zanoli,ITA,"DF,FW",Serie A,23,4,0,52,0,0,0,0,,,,,,,,,
Alessio Zerbin,ITA,"FW,DF",Serie A,25,11,7,614,0,1,0,0,,,,,,,,,
Alessio Zerbin,ITA,"FW,DF",Serie A,25,7,1,150,0,0,0,0,,,,,,,,,
Alex Iwobi,NGA,MF,Premier League,28,2,2,140,0,0,0,0,,,,,,,,,
Alex Iwobi,NGA,"FW,MF",Premier League,28,29,24,"2,102",5,2,0,0,,,,,,,,,
Alex Sola,ESP,"FW,MF",La Liga,24,28,13,"1,186",0,3,0,0,,,,,,,,,
Alex Sola,ESP,"DF,MF",La Liga,24,2,0,30,0,0,0,0,,,,,,,,,
Alidu Seidu,GHA,DF,Ligue 1,23,10,6,503,0,0,0,0,,,,,,,,,
Alidu Seidu,GHA,DF,Ligue 1,23,14,13,"1,131",0,1,0,0,,,,,,,,,
Amin Sarr,SWE,"FW,MF",Ligue 1,23,3,1,98,0,0,0,0,,,,,,,,,
Amin Sarr,SWE,"FW,MF",Bundesliga,23,14,2,386,0,0,0,0,,,,,,,,,
Andrea Belotti,ITA,FW,Serie A,30,13,9,786,1,0,0,0,,,,,,,,,
Andrea Belotti,ITA,FW,Serie A,30,14,6,679,3,2,0,0,,,,,,,,,
Andrey Santos,BRA,MF,Premier League,20,1,0,8,0,0,0,0,,,,,,,,,
Andrey Santos,BRA,MF,Ligue 1,20,10,8,741,1,0,0,0,,,,,,,,,
Angelo Stiller,GER,MF,Bundesliga,23,1,1,84,0,0,0,0,,,,,,,,,
Angelo Stiller,GER,MF,Bundesliga,23,31,30,"2,694",1,5,0,0,,,,,,,,,
Ansu Fati,ESP,"MF,FW",Premier League,21,18,3,511,2,0,0,0,,,,,,,,,
Ansu Fati,ESP,"MF,FW",La Liga,21,3,0,50,0,0,0,0,,,,,,,,,
Anthony Lozano,HON,"MF,FW",La Liga,31,6,0,92,0,0,0,0,,,,,,,,,
Anthony Lozano,HON,FW,La Liga,31,12,10,746,3,0,0,0,,,,,,,,,
Anton Stach,GER,MF,Bundesliga,25,31,26,"2,321",2,3,0,0,,,,,,,,,
Anton Stach,GER,MF,Bundesliga,25,2,2,170,0,0,0,0,,,,,,,,,
Armando Broja,ALB,FW,Premier League,22,13,6,454,1,0,0,0,,,,,,,,,
Armando Broja,ALB,FW,Premier League,22,8,0,88,0,1,0,0,,,,,,,,,
Attila Szalai,HUN,DF,Bundesliga,26,4,4,288,0,0,0,0,,,,,,,,,
Attila Szalai,HUN,DF,Bundesliga,26,3,0,103,0,0,0,0,,,,,,,,,
Azor Matusiwa,NED,MF,Ligue 1,26,16,16,"1,385",1,0,0,0,,,,,,,,,
Azor Matusiwa,NED,MF,Ligue 1,26,11,8,704,0,1,0,0,,,,,,,,,
Bénie Adama Traore,CIV,"FW,MF",Premier League,21,8,3,387,0,0,0,0,,,,,,,,,
Bénie Adama Traore,CIV,"FW,MF",Ligue 1,21,13,3,443,0,1,0,0,,,,,,,,,
Badredine Bouanani,ALG,FW,Ligue 1,19,7,1,161,0,0,0,0,,,,,,,,,
Badredine Bouanani,ALG,MF,Ligue 1,19,10,3,387,0,0,0,0,,,,,,,,,
Bamo Meïté,CIV,DF,Ligue 1,22,16,6,638,0,0,0,0,,,,,,,,,
Bamo Meïté,CIV,DF,Ligue 1,22,2,2,146,0,0,0,0,,,,,,,,,
Ben Brereton,CHI,"FW,MF",Premier League,25,13,13,"1,036",6,1,1,1,,,,,,,,,
Ben Brereton,CHI,"FW,MF",La Liga,25,14,2,270,0,0,0,0,,,,,,,,,
Bertrand Traoré,BFA,"DF,FW",Premier League,28,2,0,11,0,0,0,0,,,,,,,,,
Bertrand Traoré,BFA,"MF,FW",La Liga,28,9,5,433,1,0,0,0,,,,,,,,,
Beto,GNB,FW,Premier League,26,29,9,950,3,0,0,1,,,,,,,,,
Beto,GNB,FW,Serie A,26,1,1,74,0,0,0,0,,,,,,,,,
Bilal Brahimi,ALG,FW,Ligue 1,24,2,0,11,0,0,0,0,,,,,,,,,
Bilal Brahimi,ALG,"FW,MF",Ligue 1,24,18,1,221,0,0,0,0,,,,,,,,,
Borja Iglesias,ESP,FW,La Liga,31,11,4,408,0,1,0,0,,,,,,,,,
Borja Iglesias,ESP,FW,Bundesliga,31,7,2,256,0,0,0,0,,,,,,,,,
Bradley Barcola,FRA,FW,Ligue 1,21,3,3,270,0,0,0,0,,,,,,,,,
Bradley Barcola,FRA,"FW,MF",Ligue 1,21,25,18,"1,370",4,7,0,0,,,,,,,,,
Brennan Johnson,WAL,FW,Premier League,22,31,22,"1,995",5,9,0,0,,,,,,,,,
Brennan Johnson,WAL,"FW,MF",Premier League,22,3,3,237,0,0,0,0,,,,,,,,,
Bryan Zaragoza,ESP,"MF,FW",La Liga,23,21,18,"1,638",6,2,1,1,,,,,,,,,
Bryan Zaragoza,ESP,"FW,MF",Bundesliga,23,7,1,183,0,0,0,0,,,,,,,,,
Cameron Archer,ENG,"FW,MF",Premier League,22,28,20,"1,771",4,1,0,0,,,,,,,,,
Cameron Archer,ENG,MF,Premier League,22,1,0,6,0,0,0,0,,,,,,,,,
Carlos Baleba,CMR,MF,Premier League,20,26,14,"1,245",0,0,0,0,,,,,,,,,
Carlos Baleba,CMR,MF,Ligue 1,20,2,1,61,0,0,0,0,,,,,,,,,
Chrislain Matsima,FRA,DF,Ligue 1,22,13,12,"1,090",1,0,0,0,,,,,,,,,
Chrislain Matsima,FRA,DF,Ligue 1,22,6,3,298,0,1,0,0,,,,,,,,,
Christopher Lenz,GER,"DF,MF",Bundesliga,29,5,0,47,0,0,0,0,,,,,,,,,
Christopher Lenz,GER,DF,Bundesliga,29,1,0,10,0,0,0,0,,,,,,,,,
Cole Palmer,ENG,MF,Premier League,22,1,0,11,0,0,0,0,,,,,,,,,
Cole Palmer,ENG,"FW,MF",Premier League,22,32,28,"2,519",22,10,9,9,,,,,,,,,
Cyril Ngonge,BEL,"FW,MF",Serie A,23,19,17,"1,431",6,2,0,0,,,,,,,,,
Cyril Ngonge,BEL,FW,Serie A,23,12,1,270,1,0,0,0,,,,,,,,,
Daniel Maldini,ITA,"MF,FW",Serie A,22,11,2,333,4,1,0,0,,,,,,,,,
Daniel Maldini,ITA,"FW,MF",Serie A,22,7,3,263,0,0,0,0,,,,,,,,,
David Datro Fofana,CIV,FW,Premier League,21,15,10,879,4,1,0,0,,,,,,,,,
David Datro Fofana,CIV,"FW,MF",Bundesliga,21,12,8,682,1,0,0,0,,,,,,,,,
Davide Faraoni,ITA,DF,Serie A,32,11,7,602,0,1,0,0,,,,,,,,,
Davide Faraoni,ITA,DF,Serie A,32,7,4,389,0,1,0,0,,,,,,,,,
Dean Huijsen,ESP,DF,Serie A,19,13,4,509,2,0,0,0,,,,,,,,,
Dean Huijsen,ESP,DF,Serie A,19,1,0,13,0,0,0,0,,,,,,,,,
Demba Seck,SEN,MF,Serie A,23,9,5,425,0,0,0,0,,,,,,,,,
Demba Seck,SEN,"FW,MF",Serie A,23,11,3,298,0,0,0,0,,,,,,,,,
Diadie Samassékou,MLI,MF,La Liga,28,3,0,65,0,0,0,0,,,,,,,,,
Diadie Samassékou,MLI,MF,Bundesliga,28,1,0,1,0,0,0,0,,,,,,,,,
Donny van de Beek,NED,DF,Premier League,27,1,0,3,0,0,0,0,,,,,,,,,
Donny van de Beek,NED,"MF,FW",Bundesliga,27,8,4,357,0,0,0,0,,,,,,,,,
Duván Zapata,COL,FW,Serie A,33,34,33,"2,796",12,4,0,0,,,,,,,,,
Duván Zapata,COL,FW,Serie A,33,2,2,112,1,0,0,0,,,,,,,,,
Elif Elmas,MKD,"FW,MF",Serie A,24,11,4,339,2,0,0,0,,,,,,,,,
Elif Elmas,MKD,"MF,FW",Bundesliga,24,14,2,266,0,0,0,0,,,,,,,,,
Elye Wahi,FRA,FW,Ligue 1,21,1,0,14,0,0,0,0,,,,,,,,,
Elye Wahi,FRA,FW,Ligue 1,21,26,19,"1,603",8,2,1,1,,,,,,,,,
Emil Bohinen,NOR,MF,Serie A,25,5,0,56,0,0,0,0,,,,,,,,,
Emil Bohinen,NOR,MF,Serie A,25,12,7,535,0,0,0,0,,,,,,,,,
Enes Ünal,TUR,"FW,MF",Premier League,27,15,1,260,2,2,0,0,,,,,,,,,
Enes Ünal,TUR,"FW,MF",La Liga,27,3,1,140,0,1,0,0,,,,,,,,,
Eric Dier,ENG,DF,Premier League,30,4,1,201,0,0,0,0,,,,,,,,,
Eric Dier,ENG,DF,Bundesliga,30,15,13,"1,166",0,0,0,0,,,,,,,,,
Eric García,ESP,DF,La Liga,23,2,0,57,0,0,0,0,,,,,,,,,
Eric García,ESP,DF,La Liga,23,28,28,"2,480",4,0,0,0,,,,,,,,,
Ezequiel Ávila,ARG,"FW,MF",La Liga,30,17,10,864,1,3,0,0,,,,,,,,,
Ezequiel Ávila,ARG,FW,La Liga,30,6,4,298,1,0,0,0,,,,,,,,,
Fabien Centonze,FRA,DF,Serie A,28,10,7,676,0,1,0,0,,,,,,,,,
Fabien Centonze,FRA,DF,Ligue 1,28,3,1,94,0,0,0,0,,,,,,,,,
Facundo Pellistri,URU,"FW,MF",Premier League,22,9,1,172,0,1,0,0,,,,,,,,,
Facundo Pellistri,URU,"MF,FW",La Liga,22,13,12,"1,083",2,1,0,0,,,,,,,,,
Faitout Maouassa,FRA,"DF,MF",La Liga,25,5,1,170,0,1,0,0,,,,,,,,,
Faitout Maouassa,FRA,"MF,DF",Ligue 1,25,3,1,76,0,0,0,0,,,,,,,,,
Fares Chaïbi,ALG,"FW,MF",Ligue 1,21,2,0,58,0,1,0,0,,,,,,,,,
Fares Chaïbi,ALG,"MF,FW",Bundesliga,21,28,21,"1,912",2,4,0,0,,,,,,,,,
Filippo Terracciano,ITA,DF,Serie A,21,18,14,"1,296",0,1,0,0,,,,,,,,,
Filippo Terracciano,ITA,"DF,FW",Serie A,21,3,1,76,0,0,0,0,,,,,,,,,
Gabriel Paulista,BRA,DF,La Liga,33,4,4,360,0,0,0,0,,,,,,,,,
Gabriel Paulista,BRA,DF,La Liga,33,18,16,"1,398",0,0,0,0,,,,,,,,,
Gianluca Gaetano,ITA,"FW,MF",Serie A,24,10,9,679,4,1,1,1,,,,,,,,,
Gianluca Gaetano,ITA,MF,Serie A,24,9,1,161,1,0,0,0,,,,,,,,,
Gio Reyna,USA,"FW,MF",Premier League,21,9,2,235,0,1,0,0,,,,,,,,,
Gio Reyna,USA,"MF,FW",Bundesliga,21,11,1,280,0,0,0,0,,,,,,,,,
Giorgio Cittadini,ITA,DF,Serie A,22,1,0,15,0,0,0,0,,,,,,,,,
Giorgio Cittadini,ITA,DF,Serie A,22,4,0,30,0,0,0,0,,,,,,,,,
Hamed Junior Traorè,CIV,MF,Premier League,24,3,0,47,0,0,0,0,,,,,,,,,
Hamed Junior Traorè,CIV,MF,Serie A,24,9,5,382,0,0,0,0,,,,,,,,,
Hannibal Mejbri,TUN,"MF,FW",Premier League,21,5,1,133,1,0,0,0,,,,,,,,,
Hannibal Mejbri,TUN,MF,La Liga,21,5,1,98,0,0,0,0,,,,,,,,,
Hugo Ekitike,FRA,FW,Ligue 1,21,1,0,9,0,0,0,0,,,,,,,,,
Hugo Ekitike,FRA,FW,Bundesliga,21,14,7,716,4,2,0,0,,,,,,,,,
Ian Maatsen,NED,"FW,MF",Premier League,22,12,1,209,0,0,0,0,,,,,,,,,
Ian Maatsen,NED,DF,Bundesliga,22,16,15,"1,264",2,2,0,0,,,,,,,,,
Ibrahima Koné,MLI,FW,La Liga,24,8,2,262,0,0,0,0,,,,,,,,,
Ibrahima Koné,MLI,FW,Ligue 1,24,1,0,32,0,0,0,0,,,,,,,,,
Isak Hien,SWE,DF,Serie A,25,10,9,864,0,0,0,0,,,,,,,,,
Isak Hien,SWE,DF,Serie A,25,14,8,818,0,1,0,0,,,,,,,,,
Jérémy Jacquet,FRA,MF,Ligue 1,18,1,0,5,0,0,0,0,,,,,,,,,
Jérémy Jacquet,FRA,"DF,FW",Ligue 1,18,5,1,163,0,1,0,0,,,,,,,,,
Jadon Sancho,ENG,"FW,MF",Premier League,24,3,0,79,0,0,0,0,,,,,,,,,
Jadon Sancho,ENG,"FW,MF",Bundesliga,24,14,11,947,2,2,0,0,,,,,,,,,
